site_id,cosine_similarity,months_used,n_observations,rmse_no_tl,rmse_always_tl,rmse_casl,delta_fixed,partial_rescue_magnitude,full_rescue_margin,rel_improvement_vs_always_tl,partial_rescued,full_rescued
44146,0.27259827,132,37,1.1354893445968628,1.1901814937591553,1.153665542602539,0.05469214916229248,0.03651595115661621,-0.01817619800567627,0.030680993905628284,True,False
10472,0.3108091,140,35,1.0386282205581665,1.0635722875595093,1.027296543121338,0.024944067001342773,0.03627574443817139,0.011331677436828613,0.03410745547104308,True,True
25287,0.4003857,140,37,0.5965218544006348,0.6253938674926758,0.5892068147659302,0.028872013092041016,0.036187052726745605,0.00731503963470459,0.057862819908718416,True,True
9896,0.32944596,132,27,1.0377005338668823,1.082744836807251,1.0468535423278809,0.04504430294036865,0.03589129447937012,-0.009153008460998535,0.033148432815625094,True,False
33103,0.34687984,140,37,0.7571777105331421,0.7695005536079407,0.7337692975997925,0.012322843074798584,0.03573125600814819,0.02340841293334961,0.04643434737066247,True,True
12365,0.39702967,102,34,0.8871914744377136,0.8973137140274048,0.8617966175079346,0.010122239589691162,0.035517096519470215,0.025394856929779053,0.039581582187191995,True,True
31675,0.1961489,127,17,4.941831588745117,5.000948429107666,4.965666770935059,0.05911684036254883,0.03528165817260742,-0.023835182189941406,0.007054993402302057,True,False
103050,0.45016733,132,35,0.6072129607200623,0.6544483304023743,0.6196547746658325,0.04723536968231201,0.03479355573654175,-0.012441813945770264,0.05316471006221322,True,False
32527,0.27217674,130,26,1.127900004386902,1.1283657550811768,1.0937713384628296,0.0004657506942746803,0.03459441661834717,0.03412866592407249,0.030658867891518365,True,True
27405,0.42967933,141,37,0.63395094871521,0.6368038654327393,0.6023176312446594,0.002852916717529297,0.034486234188079834,0.03163331747055054,0.054155189784604645,True,True
118623,0.3873306,135,37,0.7733621597290039,0.8058619499206543,0.7719217538833618,0.03249979019165039,0.03394019603729248,0.0014404058456420898,0.042116638018005755,True,True
66567,0.4425259,142,36,0.6630517840385437,0.6658241748809814,0.6320434212684631,0.002772390842437744,0.03378075361251831,0.031008362770080566,0.05073524646136008,True,True
16330,0.3713887,57,37,0.7448819279670715,0.7729063630104065,0.7393240928649902,0.02802443504333496,0.03358227014541626,0.005557835102081299,0.04344933843553324,True,True
34552,0.2624132,75,36,1.2628434896469116,1.319421648979187,1.286394476890564,0.05657815933227539,0.03302717208862305,-0.023550987243652344,0.025031552357940755,True,False
