site_id,Context-Aware Selective Learning,Deep Context LSTM (Always TL),Deep Context LSTM (No TL),Random Forest,Site-Hard Expert Selector
16402,1.000036358833313,0.9588080048561096,1.1343801021575928,1.169880741689176,0.9588080048561096
16403,0.7107153534889221,0.6578226685523987,0.8625985980033875,0.777933262256705,0.6578226685523987
16405,1.1305407285690308,1.108826994895935,1.2469357252120972,1.279952413425156,1.108826994895935
16407,0.7244424223899841,0.7492192387580872,0.7564665675163269,0.7014956640456244,0.7492192387580872
16408,1.2314097881317139,1.2107329368591309,1.299351692199707,1.2438742404639527,1.2107329368591309
16409,0.874104380607605,0.8700705766677856,0.9113182425498962,0.8016019025650586,0.8700705766677856
16410,0.6393586993217468,0.6491134762763977,0.6953305602073669,0.7561486425055963,0.6491134762763977
16411,1.498155117034912,1.475297451019287,1.5922250747680664,1.6411844548704682,1.475297451019287
16412,0.8219589591026306,0.8543761968612671,0.7955886125564575,0.8522397979830918,0.8543761968612671
16415,0.8533186912536621,0.7958128452301025,1.0150930881500244,0.948709323826251,0.7958128452301025
25141,0.46056291460990906,0.421731561422348,0.5319591164588928,0.5204646218014354,0.421731561422348
25155,1.1736479997634888,1.1457624435424805,1.2317181825637817,1.0850511416365747,1.1457624435424805
25157,0.8371747732162476,0.7211606502532959,0.9278457164764404,1.2867676988738708,0.7211606502532959
25168,0.7696504592895508,0.7474913597106934,0.8111043572425842,0.9763294930245834,0.7474913597106934
25169,0.8320469856262207,0.856370210647583,0.8181377649307251,0.504595159441908,0.856370210647583
25180,0.6946530938148499,0.6481219530105591,0.7543971538543701,0.7210171026274271,0.6481219530105591
25186,0.6523746848106384,0.5815711617469788,0.7197012901306152,0.8406665747683357,0.7197012901306152
25196,0.6987435817718506,0.6833505630493164,0.7279375195503235,0.6904402657020926,0.6833505630493164
25200,0.5070753693580627,0.5206895470619202,0.5108668208122253,0.3957900037803771,0.5206895470619202
25204,0.7320786118507385,0.7224403619766235,0.7641162276268005,0.6027601524857763,0.7224403619766235
25205,1.0421479940414429,1.0678843259811401,1.0192594528198242,0.8659502849117081,1.0678843259811401
25216,0.8019806146621704,0.8322259187698364,0.7725695967674255,0.4105399325016581,0.8322259187698364
25219,0.604388952255249,0.62749844789505,0.5789176821708679,0.35399666846990724,0.62749844789505
25224,0.6715208888053894,0.7110860347747803,0.6577537655830383,0.3319169205232467,0.7110860347747803
25230,0.6856445670127869,0.7297226786613464,0.6738298535346985,0.45993714724217405,0.7297226786613464
