site_id,driver_code,driver,lag,corr,n_overlap,coverage_months,abs_corr,driver_lag
31792,tsmp_wtda,TSMP wtda,3,0.06193423220702859,59,59,0.06193423220702859,TSMP wtda t-3
31854,pr_a,Precipitation anomaly,3,0.17335074177364057,132,132,0.17335074177364057,Precipitation t-3
31854,sm_a,Soil moisture anomaly,2,0.07364409001659199,132,132,0.07364409001659199,Soil moisture t-2
31854,tsmp_wtda,TSMP wtda,2,0.10107806105095445,132,132,0.10107806105095445,TSMP wtda t-2
31920,pr_a,Precipitation anomaly,1,-0.1838886160159895,123,123,0.1838886160159895,Precipitation t-1
31920,sm_a,Soil moisture anomaly,3,0.23411378077865228,123,123,0.23411378077865228,Soil moisture t-3
31920,tsmp_wtda,TSMP wtda,3,-0.2337795128569131,123,123,0.2337795128569131,TSMP wtda t-3
31933,pr_a,Precipitation anomaly,1,-0.18638300511759176,152,152,0.18638300511759176,Precipitation t-1
31933,sm_a,Soil moisture anomaly,1,0.12365547056961683,152,152,0.12365547056961683,Soil moisture t-1
31933,tsmp_wtda,TSMP wtda,1,-0.21062272728944043,152,152,0.21062272728944043,TSMP wtda t-1
31939,pr_a,Precipitation anomaly,3,-0.04101204206479122,141,141,0.04101204206479122,Precipitation t-3
31939,sm_a,Soil moisture anomaly,2,0.028977637139341633,141,141,0.028977637139341633,Soil moisture t-2
31939,tsmp_wtda,TSMP wtda,1,-0.1302634643096365,141,141,0.1302634643096365,TSMP wtda t-1
31951,pr_a,Precipitation anomaly,2,0.6099099955979455,20,20,0.6099099955979455,Precipitation t-2
31951,sm_a,Soil moisture anomaly,3,-0.24591773390016736,20,20,0.24591773390016736,Soil moisture t-3
31951,tsmp_wtda,TSMP wtda,1,0.4039025200705244,20,20,0.4039025200705244,TSMP wtda t-1
31988,pr_a,Precipitation anomaly,1,-0.09259202007207468,122,122,0.09259202007207468,Precipitation t-1
31988,sm_a,Soil moisture anomaly,3,-0.031155489520659392,122,122,0.031155489520659392,Soil moisture t-3
31988,tsmp_wtda,TSMP wtda,1,0.12151486302864803,122,122,0.12151486302864803,TSMP wtda t-1
31997,pr_a,Precipitation anomaly,3,0.15145328765935748,116,116,0.15145328765935748,Precipitation t-3
31997,sm_a,Soil moisture anomaly,2,-0.17686954587594736,116,116,0.17686954587594736,Soil moisture t-2
31997,tsmp_wtda,TSMP wtda,1,0.09674818526196202,116,116,0.09674818526196202,TSMP wtda t-1
32135,pr_a,Precipitation anomaly,2,-0.12642320793016762,81,81,0.12642320793016762,Precipitation t-2
32135,sm_a,Soil moisture anomaly,1,0.22358196394032043,81,81,0.22358196394032043,Soil moisture t-1
32135,tsmp_wtda,TSMP wtda,3,0.23828702392007614,81,81,0.23828702392007614,TSMP wtda t-3
32138,pr_a,Precipitation anomaly,3,0.08253829003206342,121,121,0.08253829003206342,Precipitation t-3
32138,sm_a,Soil moisture anomaly,2,-0.19592575123438374,121,121,0.19592575123438374,Soil moisture t-2
32138,tsmp_wtda,TSMP wtda,2,0.1848350029730465,121,121,0.1848350029730465,TSMP wtda t-2
32189,pr_a,Precipitation anomaly,1,0.09044621006070266,121,121,0.09044621006070266,Precipitation t-1
32189,sm_a,Soil moisture anomaly,3,0.16532132205450797,121,121,0.16532132205450797,Soil moisture t-3
32189,tsmp_wtda,TSMP wtda,1,-0.09969880397451857,121,121,0.09969880397451857,TSMP wtda t-1
32219,pr_a,Precipitation anomaly,2,0.1826668130371728,109,109,0.1826668130371728,Precipitation t-2
32219,sm_a,Soil moisture anomaly,1,0.10920538018761089,109,109,0.10920538018761089,Soil moisture t-1
32219,tsmp_wtda,TSMP wtda,2,0.09990658477571164,109,109,0.09990658477571164,TSMP wtda t-2
32332,pr_a,Precipitation anomaly,3,0.14673264264937397,126,126,0.14673264264937397,Precipitation t-3
32332,sm_a,Soil moisture anomaly,1,0.09640645679089063,126,126,0.09640645679089063,Soil moisture t-1
32332,tsmp_wtda,TSMP wtda,3,-0.1671955924235533,126,126,0.1671955924235533,TSMP wtda t-3
32804,pr_a,Precipitation anomaly,2,0.19547397947887185,78,78,0.19547397947887185,Precipitation t-2
32804,sm_a,Soil moisture anomaly,1,-0.3331786293210541,78,78,0.3331786293210541,Soil moisture t-1
32804,tsmp_wtda,TSMP wtda,2,0.12864706205438667,78,78,0.12864706205438667,TSMP wtda t-2
33050,pr_a,Precipitation anomaly,3,0.10817261107020124,141,141,0.10817261107020124,Precipitation t-3
33050,sm_a,Soil moisture anomaly,3,-0.34597403430622037,141,141,0.34597403430622037,Soil moisture t-3
33050,tsmp_wtda,TSMP wtda,1,0.17171682538434455,141,141,0.17171682538434455,TSMP wtda t-1
104122,pr_a,Precipitation anomaly,2,-0.05029809100658674,153,153,0.05029809100658674,Precipitation t-2
104122,sm_a,Soil moisture anomaly,3,-0.06453484293988133,153,153,0.06453484293988133,Soil moisture t-3
104122,tsmp_wtda,TSMP wtda,3,-0.11033719504804594,153,153,0.11033719504804594,TSMP wtda t-3
104211,pr_a,Precipitation anomaly,3,-0.12479280322151462,147,147,0.12479280322151462,Precipitation t-3
104211,sm_a,Soil moisture anomaly,3,-0.11042223795396729,147,147,0.11042223795396729,Soil moisture t-3
104211,tsmp_wtda,TSMP wtda,2,0.24545733638474462,147,147,0.24545733638474462,TSMP wtda t-2
