site_id,cell_id,cosine_similarity,months_used,source_lon,source_lat
25168,32824,0.42968825,135,-9.121300000000002,-15.0124
25169,56721,0.39385828,135,7.7086999999999986,-8.8524
25180,54194,0.46708727,135,9.578699999999998,-9.5124
25186,49381,0.5180552,132,-6.811300000000002,-10.722399999999999
25196,55441,0.4020084,138,6.828699999999999,-9.1824
25200,54194,0.46787742,136,9.578699999999998,-9.5124
25204,67575,0.39059505,138,-10.9913,-5.992399999999999
25205,67575,0.26178166,106,-10.9913,-5.992399999999999
25216,56721,0.42351443,138,7.7086999999999986,-8.8524
25219,49577,0.47235486,136,14.748699999999998,-10.722399999999999
25224,54194,0.47955564,132,9.578699999999998,-9.5124
25230,55441,0.41778025,138,6.828699999999999,-9.1824
25232,54194,0.49703515,134,9.578699999999998,-9.5124
25237,54194,0.5036146,138,9.578699999999998,-9.5124
25238,56721,0.39323145,135,7.7086999999999986,-8.8524
25239,77981,0.36530516,128,14.308699999999998,-3.352399999999999
25248,54194,0.4545815,134,9.578699999999998,-9.5124
25252,55441,0.3987152,138,6.828699999999999,-9.1824
25253,49381,0.475375,138,-6.811300000000002,-10.722399999999999
25255,55441,0.4217973,138,6.828699999999999,-9.1824
25268,36514,0.35669714,141,-22.9813,-14.0224
25275,67575,0.5001467,82,-10.9913,-5.992399999999999
25279,89283,0.23030636,141,-1.7513000000000014,-0.38239999999999896
25284,67575,0.34320572,141,-10.9913,-5.992399999999999
25287,55441,0.4003857,140,6.828699999999999,-9.1824
25289,36514,0.37056252,141,-22.9813,-14.0224
