site_id,cell_id,cosine_similarity,months_used
9941,73539,0.17535738755551206,80
9941,73562,-0.03800002657087907,80
9941,73762,0.008904350280906616,80
9941,74012,-0.04449558136163734,80
9941,74020,-0.0113401311891153,80
9941,74185,0.013073963512469136,80
9941,74560,0.03605450078160433,80
9941,74781,0.04371526952795493,80
9941,75348,-0.13139922608934618,80
9941,75352,0.05564113300423239,80
9941,76144,-0.09629582772191721,80
9941,77752,-0.008425371369744314,80
9941,77981,0.13768235625330458,80
9941,78638,0.09191588553490745,80
9941,78792,0.09733764652532291,80
9941,79006,-0.08257569664225888,80
9941,79090,-0.07872732354126713,80
9941,79170,-0.012513130239496401,80
9941,79560,-0.16309472315389306,80
9941,79857,-0.05253493419991615,80
9941,79987,-0.11298569294727455,80
9941,80026,-0.011253088046992332,80
9941,80047,0.09745224232508291,80
9941,80353,-0.06989991402849785,80
9941,81186,0.001826774675472545,80
9941,81657,-0.06444998997995263,80
9941,81689,-0.09170472029711074,80
9941,81796,0.1901616879351149,80
9941,81825,0.03665516138072421,80
9941,82001,-0.006731843374983275,80
9941,82027,-0.07290756440355667,80
9941,82050,-0.06004753531836071,80
9941,82109,-0.12561255648645564,80
9941,82137,0.04654096662954814,80
9941,82144,0.05451892556258246,80
9941,82246,0.1835215083817624,80
9941,82490,-0.12603058753622667,80
9941,82515,-0.07809922837816953,80
9941,82824,-0.0026035003560826177,80
9941,82879,0.054350455029991515,80
9941,83066,0.12540884467771415,80
9941,83301,0.0313242296032916,80
9941,83381,0.009508127956058283,80
9941,83404,0.1209608092351347,80
9941,83691,-0.11286832809281373,80
9941,83701,-0.07469658694835705,80
9941,84321,0.16012667108159437,80
9941,84333,0.17450371219020938,80
9941,84588,-0.04138653101220117,80
9941,84660,-0.053492834881078505,80
9941,84985,-0.03819417304641634,80
9941,85049,-0.07716589718662344,80
9941,85081,-0.13357635793969136,80
