site_id,n_observations,share_obs_helped_by_always_tl,share_obs_harmed_by_always_tl,mean_delta_abs_error_always_tl_vs_no_tl,mean_delta_abs_error_selective_vs_no_tl,mean_delta_abs_error_selective_vs_always_tl,selective_partial_rescue_rate,selective_full_rescue_rate,cosine_similarity,months_used,Deep Context LSTM (No TL),Deep Context LSTM (Always TL),Context-Aware Selective Learning,delta_rmse_always_tl_vs_no_tl,delta_rmse_selective_vs_no_tl,delta_rmse_selective_vs_always_tl,always_tl_site_regime,selective_partial_rescue_site,selective_full_rescue_site
31854,19,0.5263157894736842,0.47368421052631576,-0.011141156,-0.0077639357,0.0033772204,0.47368421052631576,0.10526315789473684,0.21095157,77.0,0.8763464689254761,0.8841176629066467,0.8802658915519714,0.007771193981170654,0.003919422626495361,-0.003851771354675293,harmed,True,False
31920,19,0.631578947368421,0.3684210526315789,-0.013735269,-0.018022288,-0.004287018,0.3157894736842105,0.10526315789473684,0.42720702,77.0,0.9086771011352539,0.9351226091384888,0.913921594619751,0.026445508003234863,0.00524449348449707,-0.021201014518737793,harmed,True,False
31933,34,0.6764705882352942,0.3235294117647059,-0.035651322,-0.122727364,-0.08707605,0.29411764705882354,0.23529411764705882,0.30310565,83.0,1.0644795894622803,1.0068929195404053,0.9922372102737427,-0.057586669921875,-0.0722423791885376,-0.014655709266662598,helped,False,False
31939,31,0.6774193548387096,0.3225806451612903,-0.112930715,-0.101862684,0.011068025,0.1935483870967742,0.0,0.31024912,76.0,1.382505178451538,1.302181601524353,1.3087804317474365,-0.08032357692718506,-0.07372474670410156,0.006598830223083496,helped,False,False
31951,5,0.4,0.6,0.094331525,0.32607955,0.23174801,0.2,0.0,,,6.561751365661621,6.651590347290039,6.909875392913818,0.08983898162841797,0.34812402725219727,0.2582850456237793,harmed,False,False
31988,17,0.7058823529411765,0.29411764705882354,-0.04055124,-0.046034146,-0.005482905,0.23529411764705882,0.058823529411764705,0.31546697,74.0,0.8564578294754028,0.7941778302192688,0.8140354752540588,-0.06227999925613403,-0.042422354221343994,0.01985764503479004,helped,False,False
31997,16,0.4375,0.5625,0.031167097,-0.022581024,-0.053748123,0.5,0.3125,0.2615692,72.0,1.161697268486023,1.199822187423706,1.1719214916229248,0.038124918937683105,0.010224223136901855,-0.02790069580078125,harmed,True,False
32135,17,0.5882352941176471,0.4117647058823529,-0.083941005,-0.042897154,0.04104385,0.35294117647058826,0.11764705882352941,0.4035433,19.0,0.7339783310890198,0.6189238429069519,0.6722803711891174,-0.11505448818206787,-0.061697959899902344,0.05335652828216553,helped,False,False
32138,17,0.47058823529411764,0.5294117647058824,-0.020734886,-0.08043855,-0.05970366,0.47058823529411764,0.29411764705882354,0.379801,73.0,0.9067729115486145,0.9476067423820496,0.7894201874732971,0.04083383083343506,-0.11735272407531738,-0.15818655490875244,harmed,True,True
32189,16,0.375,0.625,0.010031853,0.0009214338,-0.009110418,0.375,0.0625,0.2499047,76.0,1.2929420471191406,1.3098722696304321,1.293595314025879,0.016930222511291504,0.0006532669067382812,-0.016276955604553223,harmed,True,False
32219,16,0.5,0.5,-0.05450385,-0.17581657,-0.121312715,0.375,0.1875,0.2491555,62.0,2.0769102573394775,2.014841079711914,1.8966721296310425,-0.06206917762756348,-0.18023812770843506,-0.11816895008087158,helped,False,False
